17.0,1460.0,20.615
71.0,1590.0,193.769
17.0,1534.0,123.615
97.0,1590.0,99.692
93.0,1617.0,40.074
98.0,1460.0,79.462
93.0,1657.0,101.988
10.0,1534.0,182.538
19.0,1617.0,157.688
82.0,1590.0,49.077
4.0,1590.0,101.308
89.0,1657.0,94.811
74.0,1617.0,63.548
54.0,1617.0,90.523
37.0,1617.0,118.631
6.0,1657.0,10.795
63.0,1657.0,39.691
6.0,1617.0,189.147
84.0,1657.0,79.677
18.0,1617.0,163.15
88.0,1460.0,175.077
60.0,1657.0,38.051
75.0,1657.0,63.397
65.0,1590.0,15.308
31.0,1590.0,24.154
45.0,1617.0,100.821
31.0,1617.0,131.114
99.0,1460.0,169.692
10.0,1460.0,101.154
72.0,1617.0,60.948
75.0,1460.0,78.385
29.0,1534.0,98.154
42.0,1590.0,133.846
5.0,1534.0,105.846
13.0,1534.0,88.692
65.0,1460.0,31.769
64.0,1657.0,46.575
62.0,1657.0,45.243
83.0,1657.0,84.795
99.0,1657.0,123.2
25.0,1657.0,5.115
29.0,1617.0,138.794
63.0,1460.0,154.846
90.0,1460.0,82.231
66.0,1534.0,106.231
64.0,1460.0,31.769
48.0,1460.0,175.615
83.0,1460.0,55.077
18.0,1460.0,85.231
36.0,1657.0,10.349
24.0,1590.0,143.846
47.0,1617.0,102.317
67.0,1590.0,82.615
79.0,1534.0,124.385
26.0,1657.0,12.97
29.0,1590.0,82.308
93.0,1590.0,0.231
26.0,1590.0,64.692
35.0,1657.0,14.044
32.0,1460.0,183.769
60.0,1534.0,122.154
70.0,1534.0,157.923
97.0,1460.0,167.615
58.0,1617.0,81.712
91.0,1657.0,105.53
41.0,1534.0,134.615
44.0,1534.0,161.846
53.0,1460.0,62.308
98.0,1534.0,127.0
71.0,1657.0,60.736
80.0,1657.0,76.959
23.0,1657.0,11.108
39.0,1534.0,65.923
11.0,1657.0,9.304
64.0,1534.0,10.846
3.0,1534.0,80.154
25.0,1460.0,78.615
10.0,1590.0,139.077
61.0,1617.0,77.459
67.0,1534.0,150.308
74.0,1657.0,65.929
52.0,1460.0,10.923
50.0,1460.0,93.077
89.0,1590.0,24.308
82.0,1617.0,54.046
62.0,1460.0,142.615
36.0,1534.0,74.154
82.0,1460.0,97.769
0.0,1534.0,32.077
20.0,1617.0,155.142
57.0,1590.0,52.154
24.0,1657.0,10.494
76.0,1617.0,52.808
52.0,1590.0,163.692
98.0,1617.0,35.001
7.0,1617.0,178.407
34.0,1460.0,118.231
87.0,1617.0,41.654
56.0,1657.0,33.487
43.0,1657.0,16.762
10.0,1657.0,12.472
50.0,1534.0,130.615
30.0,1657.0,15.543
96.0,1590.0,156.923
92.0,1534.0,176.231
43.0,1590.0,85.923
72.0,1590.0,8.769
2.0,1534.0,130.769
71.0,1534.0,49.692
50.0,1657.0,29.988
55.0,1617.0,89.198
94.0,1590.0,29.231
37.0,1460.0,175.154
32.0,1657.0,9.138
18.0,1534.0,190.385
72.0,1534.0,23.538
53.0,1657.0,28.78
32.0,1617.0,125.446
78.0,1657.0,73.309
14.0,1590.0,37.0
23.0,1590.0,56.692
16.0,1617.0,167.117
51.0,1534.0,40.231
49.0,1534.0,85.077
74.0,1534.0,52.692
44.0,1657.0,18.147
79.0,1460.0,62.077
41.0,1460.0,82.231
47.0,1534.0,134.308
74.0,1460.0,84.923
7.0,1534.0,180.846
61.0,1590.0,42.154
51.0,1617.0,90.088
49.0,1460.0,97.769
3.0,1590.0,167.538
68.0,1657.0,48.457
34.0,1657.0,17.474
70.0,1460.0,128.077
25.0,1534.0,82.0
56.0,1617.0,90.188
33.0,1534.0,143.308
91.0,1460.0,186.538
2.0,1657.0,16.377
28.0,1617.0,138.306
94.0,1534.0,69.692
80.0,1590.0,48.231
12.0,1590.0,149.692
34.0,1590.0,36.923
81.0,1590.0,21.923
7.0,1590.0,90.462
21.0,1617.0,147.41
19.0,1657.0,5.214
38.0,1590.0,100.692
95.0,1460.0,101.385
64.0,1617.0,74.141
15.0,1590.0,98.538
35.0,1590.0,16.0
79.0,1617.0,54.26
5.0,1617.0,186.902
3.0,1617.0,189.257
39.0,1657.0,14.774
68.0,1534.0,154.462
84.0,1534.0,9.308
19.0,1590.0,112.385
77.0,1657.0,69.737
13.0,1460.0,105.077
13.0,1590.0,118.769
31.0,1534.0,133.692
8.0,1657.0,8.414
85.0,1617.0,46.766
38.0,1460.0,101.615
89.0,1460.0,107.846
54.0,1534.0,103.077
16.0,1590.0,50.923
26.0,1460.0,82.462
48.0,1617.0,96.987
51.0,1590.0,171.154
32.0,1534.0,145.769
44.0,1617.0,104.595
15.0,1460.0,20.154
78.0,1534.0,191.308
49.0,1590.0,190.692
5.0,1460.0,137.462
14.0,1657.0,7.808
33.0,1590.0,51.154
45.0,1534.0,172.692
73.0,1590.0,106.385
54.0,1460.0,42.154
34.0,1617.0,129.555
21.0,1657.0,11.041
9.0,1460.0,2.0
4.0,1657.0,14.716
79.0,1657.0,74.916
49.0,1657.0,24.994
47.0,1460.0,133.385
63.0,1590.0,155.769
4.0,1617.0,194.872
24.0,1534.0,25.0
98.0,1657.0,124.994
13.0,1617.0,165.88
28.0,1590.0,159.846
63.0,1617.0,74.032
16.0,1460.0,137.231
42.0,1534.0,35.769
89.0,1534.0,53.923
73.0,1657.0,63.096
15.0,1617.0,166.623
56.0,1460.0,23.692
33.0,1657.0,15.138
76.0,1590.0,90.538
90.0,1590.0,51.923
51.0,1460.0,62.692
83.0,1590.0,19.846
95.0,1590.0,38.0
92.0,1657.0,106.591
16.0,1534.0,158.462
69.0,1590.0,128.231
76.0,1657.0,65.799
63.0,1534.0,105.923
22.0,1657.0,4.957
16.0,1657.0,10.386
41.0,1617.0,112.106
28.0,1657.0,13.387
26.0,1617.0,143.676
4.0,1534.0,81.385
68.0,1617.0,65.425
60.0,1590.0,149.846
91.0,1617.0,41.708
81.0,1657.0,77.836
15.0,1657.0,9.28
22.0,1460.0,173.154
10.0,1617.0,174.176
66.0,1617.0,71.803
25.0,1590.0,100.077
60.0,1617.0,76.895
55.0,1590.0,23.231
86.0,1460.0,144.077
89.0,1617.0,39.501
8.0,1534.0,54.538
40.0,1534.0,119.846
55.0,1657.0,37.083
24.0,1460.0,164.077
45.0,1657.0,24.166
36.0,1460.0,94.769
55.0,1460.0,115.615
77.0,1590.0,13.462
92.0,1590.0,151.692
81.0,1617.0,46.969
61.0,1460.0,112.077
42.0,1657.0,19.113
2.0,1617.0,195.656
27.0,1590.0,109.462
91.0,1534.0,23.154
56.0,1534.0,36.615
74.0,1590.0,113.923
7.0,1657.0,13.387
60.0,1460.0,97.846
7.0,1460.0,161.231
58.0,1460.0,69.462
57.0,1617.0,83.492
30.0,1617.0,135.096
43.0,1534.0,127.692
20.0,1460.0,175.231
50.0,1617.0,99.973
14.0,1460.0,30.385
9.0,1590.0,45.538
49.0,1617.0,96.373
30.0,1460.0,34.231
97.0,1534.0,131.385
84.0,1460.0,75.077
5.0,1657.0,14.038
58.0,1534.0,90.846
11.0,1590.0,132.692
38.0,1617.0,120.552
94.0,1460.0,73.385
